Postcode,Dwelling Type,Median_Sales_Price,Qtly_Median_Change,Annual_Median_Change,Qtly_Count_Change,Annual_Count_Change,Year,Quarter
2210,Strata,720,0.125,0.0667,-0.34149999999999997,-0.35710000000000003,2022,Q2
2205,Strata,760,0.0857,0.0667,0.0684,0.21359999999999998,2023,Q3
2760,Strata,640,0.0667,0.0667,0.3049,-0.1508,2024,Q1
2041,Strata,1400,0.037000000000000005,0.0667,-0.49090000000000006,-0.22219999999999998,2022,Q1
2152,Strata,640,0.0364,0.0667,-0.5263,-0.35710000000000003,2022,Q1
2118,Non Strata,1920,0.0105,0.0667,-0.40380000000000005,-0.42590000000000006,2022,Q2
2134,Strata,960,0.0079,0.0667,-0.0323,-0.24050000000000002,2024,Q1
2646,Total,400,0.0,0.0667,0.0,-0.2439,2022,Q3
2360,Non Strata,376,-0.0105,0.0667,-0.1059,-0.19149999999999998,2022,Q2
2089,Total,1280,-0.0154,0.0667,-0.3933,-0.3494,2022,Q1
2099,Non Strata,2560,-0.0208,0.0667,0.037000000000000005,-0.1515,2022,Q2
2327,Total,560,-0.0345,0.0667,-0.525,-0.6275,2022,Q4
2750,Strata,520,-0.07139999999999999,0.0667,-0.2994,-0.2778,2022,Q2
2193,Strata,680,-0.14730000000000001,0.0667,-0.0741,0.7857,2024,Q1
2034,Non Strata,3975,0.059000000000000004,0.0664,-0.2727,-0.11109999999999999,2024,Q1
2489,Non Strata,1325,0.04019999999999999,0.0664,0.0,0.375,2024,Q1
2071,Non Strata,3562,-0.064,0.0663,-0.1818,-0.1818,2024,Q1
2216,Strata,725,0.0034999999999999996,0.0662,-0.48229999999999995,-0.3967,2022,Q3
2042,Strata,725,-0.0435,0.0662,0.3611,0.8148000000000001,2023,Q4
2218,Non Strata,1634,-0.11199999999999999,0.0662,-0.0588,1.6666999999999998,2024,Q1
2282,Total,1029,0.1175,0.0661,-0.2,-0.037000000000000005,2024,Q1
2233,Total,1290,0.0754,0.0661,-0.0455,0.3125,2023,Q3
2150,Strata,645,0.053099999999999994,0.0661,0.07629999999999999,0.4111,2023,Q3
2216,Total,765,-0.0192,0.0661,0.16829999999999998,-0.3018,2022,Q4
2042,Non Strata,1775,-0.0726,0.0661,-0.0179,0.0784,2023,Q4
2213,Non Strata,1340,-0.036000000000000004,0.066,0.09720000000000001,0.0128,2023,Q3
2022,Non Strata,2950,-0.0034000000000000002,0.0659,-0.42310000000000003,-0.3182,2023,Q2
2161,Total,938,-0.08039999999999999,0.0659,0.09570000000000001,0.6364,2023,Q3
2319,Total,713,0.11410000000000001,0.0658,0.2593,-0.3333,2022,Q4
2319,Non Strata,713,0.11410000000000001,0.0658,0.2593,-0.3061,2022,Q4
2749,Non Strata,834,-0.056600000000000004,0.0658,0.0455,-0.3699,2022,Q2
2747,Total,795,-0.0252,0.06570000000000001,-0.19820000000000002,-0.4238,2022,Q3
2075,Total,2478,0.0018,0.06559999999999999,0.050499999999999996,0.0722,2023,Q3
2257,Total,1098,0.04769999999999999,0.0655,0.1343,0.2562,2023,Q4
2036,Strata,935,0.0108,0.0655,-0.2913,0.0139,2024,Q1
2121,Total,879,0.0103,0.0655,-0.1707,0.3281,2023,Q4
2528,Strata,685,0.2009,0.0654,-0.1818,0.0,2024,Q1
2324,Non Strata,693,0.0336,0.0654,-0.22920000000000001,-0.1778,2023,Q4
2564,Non Strata,848,0.0273,0.0654,0.15789999999999998,0.22219999999999998,2022,Q3
2140,Total,652,0.0031,0.0654,-0.0682,0.268,2024,Q1
2749,Total,831,-0.039900000000000005,0.0654,-0.07690000000000001,-0.3766,2022,Q2
2289,Strata,693,-0.044800000000000006,0.0654,0.5556,0.8667,2023,Q3
2069,Non Strata,3750,0.07139999999999999,0.0653,0.44439999999999996,0.2188,2023,Q3
2575,Non Strata,1020,-0.0332,0.0653,-0.2468,-0.12119999999999999,2023,Q3
2153,Total,1558,-0.038599999999999995,0.0653,0.0096,0.2727,2023,Q4
2519,Non Strata,1225,0.0889,0.0652,-0.0645,-0.2162,2023,Q4
2340,Total,490,0.07690000000000001,0.0652,0.26899999999999996,-0.1379,2023,Q2
2452,Non Strata,800,-0.0031,0.0652,-0.1,-0.29410000000000003,2023,Q1
2016,Strata,950,-0.1244,0.0652,-0.12119999999999999,-0.275,2023,Q1
2794,Total,368,-0.14529999999999998,0.0652,-0.4194,-0.29410000000000003,2023,Q1
2450,Total,773,0.03,0.06509999999999999,-0.1773,0.1438,2024,Q1
2284,Non Strata,786,-0.0101,0.06509999999999999,0.087,0.087,2022,Q2
2196,Total,1008,-0.0405,0.065,-0.1429,0.0,2023,Q4
2037,Strata,1049,-0.0717,0.065,0.0,0.9286,2023,Q4
2640,Total,575,0.1058,0.06480000000000001,0.0793,-0.3166,2022,Q4
2830,Non Strata,575,0.06480000000000001,0.06480000000000001,0.1346,0.18789999999999998,2023,Q4
2518,Total,955,0.1437,0.0647,-0.1471,0.3488,2023,Q1
2146,Strata,618,0.0475,0.0647,0.1765,0.2903,2023,Q3
2145,Total,740,-0.1567,0.0647,-0.0398,0.1986,2024,Q1
2066,Strata,841,-0.0443,0.0646,-0.4033,-0.3121,2022,Q1
2321,Total,692,-0.1128,0.0646,-0.026000000000000002,-0.3478,2022,Q3
2222,Non Strata,1770,-0.0684,0.0645,0.15380000000000002,-0.0625,2022,Q2
2280,Strata,660,-0.1698,0.0645,0.8889,-0.4138,2022,Q3
2439,Total,665,0.0391,0.0644,-0.0526,0.125,2022,Q1
2160,Non Strata,1080,-0.037599999999999995,0.0644,0.0294,-0.1139,2022,Q2
2021,Strata,868,-0.1125,0.0644,-0.09519999999999999,0.40740000000000004,2023,Q3
2264,Total,760,-0.1485,0.0644,-0.061,-0.3186,2022,Q3
2100,Strata,1035,0.31010000000000004,0.0643,-0.3226,-0.4167,2022,Q3
2762,Strata,621,0.0342,0.0643,-0.0417,-0.8175,2023,Q1
2450,Total,745,0.0171,0.0643,0.0,0.0051,2023,Q4
2749,Non Strata,910,0.0083,0.0643,-0.0652,0.1026,2024,Q1
2197,Total,1128,0.0766,0.0642,-0.2692,0.2667,2023,Q4
2747,Strata,580,-0.0333,0.0642,0.0139,-0.0759,2022,Q2
2062,Total,1400,-0.2632,0.0642,0.0541,0.625,2023,Q4
2122,Strata,830,-0.0674,0.0641,0.0127,1.1622,2023,Q4
2115,Non Strata,1660,-0.1487,0.0641,-0.17859999999999998,-0.3611,2022,Q3
2257,Total,1040,-0.0095,0.0639,-0.102,0.22219999999999998,2023,Q3
2835,Total,192,-0.1295,0.0639,-0.2727,-0.4839,2023,Q2
2835,Non Strata,192,-0.1295,0.0639,-0.2727,-0.4839,2023,Q2
2340,Non Strata,500,0.0417,0.0638,0.324,-0.1157,2023,Q2
2830,Non Strata,500,-0.0698,0.0638,-0.0707,-0.2366,2022,Q3
2152,Non Strata,1420,-0.0207,0.0637,0.0556,-0.4722,2022,Q2
2079,Non Strata,1715,0.0924,0.0636,-0.381,-0.35,2023,Q4
2650,Total,585,0.042800000000000005,0.0636,0.2511,-0.042300000000000004,2023,Q4
2650,Total,585,0.0,0.0636,-0.17629999999999998,0.047400000000000005,2024,Q1
2205,Total,788,0.0103,0.0634,-0.07690000000000001,-0.0075,2023,Q4
2666,Total,356,-0.17149999999999999,0.0634,-0.36,-0.0588,2024,Q1
2666,Non Strata,356,-0.17149999999999999,0.0634,-0.36,-0.0588,2024,Q1
2380,Non Strata,420,0.05,0.0633,-0.057999999999999996,-0.3564,2022,Q4
2120,Strata,800,0.040999999999999995,0.0633,-0.11109999999999999,-0.2,2022,Q3
2759,Total,940,0.0,0.0633,0.0377,-0.16670000000000001,2023,Q3
2217,Strata,760,-0.0159,0.0633,-0.2025,0.1776,2023,Q4
2190,Non Strata,1260,-0.038900000000000004,0.0633,-0.0182,-0.16920000000000002,2022,Q3
2007,Total,798,-0.053399999999999996,0.0633,-0.3043,-0.2,2024,Q1
2007,Strata,798,-0.053399999999999996,0.0633,-0.3043,-0.2,2024,Q1
2093,Non Strata,3323,-0.0706,0.0632,-0.11109999999999999,0.1707,2023,Q3
2443,Non Strata,810,0.08,0.063,-0.0556,-0.0556,2024,Q1
2218,Strata,718,0.055099999999999996,0.063,0.5,-0.0323,2023,Q1
2795,Non Strata,675,0.0075,0.063,-0.2182,-0.48810000000000003,2022,Q4
2287,Total,718,-0.0171,0.063,0.0596,-0.2593,2022,Q3
2428,Non Strata,734,-0.1216,0.063,-0.32170000000000004,-0.48,2022,Q3
2431,Total,760,0.041100000000000005,0.0629,0.8,0.2273,2023,Q2
2560,Total,786,0.0369,0.0629,-0.21100000000000002,0.1707,2023,Q4
2526,Total,930,-0.018500000000000003,0.0629,-0.3542,-0.5156000000000001,2022,Q3
2040,Total,1735,0.0827,0.06280000000000001,0.1275,0.2234,2023,Q3
2560,Strata,500,0.0,0.06280000000000001,-0.2727,-0.34020000000000006,2022,Q4
2016,Non Strata,1950,0.3636,0.06269999999999999,-0.1,-0.4194,2022,Q4
2073,Non Strata,3135,-0.05,0.06269999999999999,-0.1277,-0.16329999999999997,2023,Q4
2402,Total,255,0.0409,0.0626,1.25,0.5,2022,Q3
2402,Non Strata,255,0.0409,0.0626,1.25,0.5,2022,Q3
2114,Total,849,0.0354,0.0626,-0.2187,-0.20629999999999998,2022,Q1
2759,Non Strata,943,-0.0121,0.0626,0.1739,-0.1,2023,Q3
2199,Strata,611,-0.022400000000000003,0.0626,-0.0625,-0.0625,2022,Q2
2041,Strata,1488,0.1398,0.0625,0.6,-0.29410000000000003,2023,Q2
2043,Total,1063,0.0625,0.0625,-0.2289,-0.1467,2022,Q1
2770,Total,680,0.0462,0.0625,0.1954,0.5182,2023,Q3
2646,Non Strata,425,0.0241,0.0625,0.625,-0.1613,2023,Q3
2565,Total,875,0.0,0.0625,-0.16820000000000002,-0.3206,2022,Q3
2258,Total,1148,-0.0575,0.0625,-0.22219999999999998,-0.39130000000000004,2022,Q2
2666,Non Strata,340,-0.0909,0.0625,-0.55,-0.4857,2022,Q1
2777,Strata,680,-0.0933,0.0625,2.6667,0.5714,2024,Q1
2652,Total,340,-0.4366,0.0625,-0.2778,0.0833,2024,Q1
2652,Non Strata,340,-0.4366,0.0625,-0.2778,0.0833,2024,Q1
2192,Non Strata,1506,0.1585,0.062400000000000004,0.4,0.16670000000000001,2023,Q2
2481,Non Strata,2835,0.07490000000000001,0.062400000000000004,-0.11539999999999999,-0.5740999999999999,2022,Q4
2151,Strata,648,0.0623,0.0623,0.2391,0.425,2024,Q1
2280,Non Strata,938,-0.0027,0.0623,-0.013000000000000001,0.0556,2023,Q4
2422,Total,555,0.011899999999999999,0.0622,-0.4412,0.0556,2023,Q3
2422,Non Strata,555,0.011899999999999999,0.0622,-0.4412,0.0556,2023,Q3
2200,Total,607,-0.0509,0.0622,-0.2523,-0.11109999999999999,2022,Q1
2153,Strata,956,-0.0516,0.0622,-0.35960000000000003,-0.2785,2022,Q1
2112,Total,880,-0.11109999999999999,0.0622,-0.1753,-0.244,2023,Q1
2079,Non Strata,1511,-0.1329,0.0622,0.2857,0.0,2024,Q1
2168,Non Strata,890,0.0349,0.0621,-0.1,0.1096,2024,Q1
2087,Total,2350,0.0108,0.0621,-0.2162,0.035699999999999996,2024,Q1
2130,Strata,898,-0.0069,0.0621,-0.1818,-0.21739999999999998,2023,Q3
2205,Non Strata,1585,0.08560000000000001,0.062,-0.1818,0.5,2023,Q2
2162,Non Strata,1115,0.1465,0.061900000000000004,0.8332999999999999,-0.1373,2023,Q2
2566,Strata,553,0.13369999999999999,0.061900000000000004,0.4,0.75,2022,Q4
2168,Total,858,0.01,0.061900000000000004,-0.08,0.3529,2023,Q4
2085,Non Strata,2400,-0.0369,0.061900000000000004,0.0,-0.3488,2022,Q2
2204,Strata,785,-0.0765,0.061900000000000004,-0.19640000000000002,0.40630000000000005,2022,Q1
2119,Non Strata,2320,-0.041299999999999996,0.061799999999999994,-0.0435,-0.4054,2022,Q2
2167,Non Strata,1010,0.0301,0.061500000000000006,-0.1333,0.7333,2024,Q1
2303,Non Strata,1380,-0.0213,0.061500000000000006,-0.2581,-0.2069,2023,Q3
2323,Total,690,-0.0282,0.061500000000000006,0.0,-0.1606,2022,Q3
2325,Total,605,0.0298,0.061399999999999996,0.0479,0.40369999999999995,2023,Q4
2022,Total,1600,-0.11109999999999999,0.061399999999999996,-0.1127,-0.23170000000000002,2022,Q3
2428,Non Strata,788,-0.0455,0.0613,-0.0787,0.038,2023,Q3
2028,Total,2060,-0.3691,0.0613,0.5556,0.4,2024,Q1
2763,Non Strata,1054,-0.0594,0.061200000000000004,-0.2421,-0.35710000000000003,2022,Q2
2209,Strata,738,-0.0605,0.061200000000000004,0.2,0.6364,2023,Q1
2283,Total,720,-0.0886,0.061200000000000004,-0.0088,-0.1318,2022,Q3
2642,Total,390,-0.25780000000000003,0.061200000000000004,-0.11109999999999999,-0.3333,2022,Q4
2642,Non Strata,390,-0.25780000000000003,0.061200000000000004,-0.11109999999999999,-0.3333,2022,Q4
2090,Strata,1390,-0.0263,0.0611,-0.129,0.125,2024,Q1
2163,Non Strata,870,-0.0001,0.061,-0.2778,-0.1333,2022,Q1
2107,Total,2615,0.0387,0.060899999999999996,-0.2632,0.21739999999999998,2024,Q1
2650,Non Strata,610,-0.0049,0.060899999999999996,-0.166,0.0435,2024,Q1
2330,Total,610,-0.0161,0.060899999999999996,-0.0842,-0.2232,2023,Q1
2125,Total,2350,-0.06709999999999999,0.060899999999999996,0.075,0.075,2023,Q2
2470,Non Strata,480,-0.0083,0.0608,-0.3,-0.6635,2022,Q4
2291,Strata,785,-0.0218,0.0608,-0.39289999999999997,-0.3704,2022,Q1
2317,Non Strata,960,-0.22579999999999997,0.0608,0.45,0.20829999999999999,2023,Q4
2216,Non Strata,1723,0.0377,0.060700000000000004,-0.2143,-0.2143,2023,Q3
2017,Strata,930,-0.021099999999999997,0.060700000000000004,0.20739999999999997,-0.133,2022,Q2
2317,Total,1050,0.1898,0.060599999999999994,0.035699999999999996,-0.2368,2023,Q1
2335,Non Strata,700,-0.1789,0.060599999999999994,-0.1,-0.1628,2022,Q3
2100,Total,2015,0.0892,0.0605,0.3404,-0.1127,2023,Q2
2558,Non Strata,855,0.045899999999999996,0.0605,-0.48719999999999997,-0.5238,2022,Q4
2213,Total,1315,-0.0259,0.0605,0.0941,0.0814,2023,Q3
2079,Total,1644,0.1199,0.0603,-0.35710000000000003,-0.21739999999999998,2023,Q4
2570,Strata,615,-0.0969,0.0603,0.23079999999999998,-0.5428999999999999,2022,Q2
2131,Total,880,0.141,0.0602,0.5139,0.2529,2023,Q2
2037,Total,1590,0.1439,0.06,0.16,0.5818,2023,Q4
2340,Non Strata,530,0.0291,0.06,0.053399999999999996,0.0383,2023,Q4
2560,Total,795,0.0102,0.06,0.0542,0.26940000000000003,2024,Q1
2262,Total,716,-0.013999999999999999,0.06,0.1026,-0.2893,2022,Q3
2262,Non Strata,716,-0.013999999999999999,0.06,0.1026,-0.2893,2022,Q3
2160,Non Strata,1145,0.08789999999999999,0.0599,0.4878,-0.1286,2023,Q2
2154,Non Strata,2300,0.0121,0.0599,0.053200000000000004,0.2375,2023,Q4
2205,Total,753,0.004,0.0599,-0.18030000000000002,-0.359,2022,Q1
2325,Non Strata,620,0.0333,0.059800000000000006,-0.0074,0.4211,2023,Q4
2150,Total,620,0.006500000000000001,0.059800000000000006,-0.10060000000000001,0.052300000000000006,2022,Q1
2017,Total,933,-0.0184,0.059699999999999996,0.1986,-0.1152,2022,Q2
2430,Total,578,-0.0212,0.0596,0.0504,-0.3624,2022,Q4
2026,Strata,1600,-0.0405,0.0596,-0.4131,-0.2187,2022,Q1
2327,Strata,445,0.0788,0.059500000000000004,0.3,0.8571,2024,Q1
2043,Total,1113,0.0301,0.059500000000000004,0.8181999999999999,0.0909,2023,Q2
2533,Total,1290,-0.1313,0.059500000000000004,-0.08220000000000001,-0.0946,2022,Q3
2088,Non Strata,5350,0.0754,0.0594,-0.2963,-0.2963,2023,Q1
2566,Total,856,-0.0052,0.0594,0.31579999999999997,0.4286,2023,Q3
2325,Total,580,-0.0397,0.0594,-0.20129999999999998,0.1182,2024,Q1
2320,Total,715,0.0362,0.0593,0.1118,0.1524,2023,Q4
2155,Total,1340,-0.0111,0.0593,-0.0354,-0.3258,2022,Q2
2390,Total,375,-0.0196,0.0593,-0.09519999999999999,-0.2692,2022,Q3
2119,Non Strata,2458,-0.0392,0.0593,0.25,0.3636,2023,Q2
2067,Non Strata,2860,-0.1463,0.0593,0.1905,0.0,2023,Q2
2034,Strata,1475,0.0315,0.0592,-0.2278,-0.1757,2022,Q1
2218,Strata,720,-0.0134,0.0592,0.07690000000000001,1.1,2023,Q4
2141,Total,805,-0.0359,0.0592,-0.1525,0.3043,2024,Q1
2062,Strata,1500,0.2712,0.0591,-0.129,0.0385,2023,Q3
2019,Total,1075,0.1666,0.0591,0.125,-0.3077,2023,Q2
2009,Strata,1165,0.0591,0.0591,-0.3019,-0.24489999999999998,2023,Q1
2680,Non Strata,551,0.0106,0.0591,0.0278,0.2759,2023,Q3
2009,Total,1165,0.0022,0.0591,-0.36210000000000003,-0.24489999999999998,2023,Q1
2233,Total,1255,-0.0271,0.0591,0.0,0.17980000000000002,2023,Q4
2575,Non Strata,985,-0.0483,0.0591,0.0678,-0.0308,2023,Q4
2031,Total,1300,-0.07139999999999999,0.0591,0.2345,0.37689999999999996,2023,Q3
2010,Non Strata,1999,-0.0809,0.0591,0.25,0.0526,2023,Q3
2119,Total,2356,0.1636,0.059000000000000004,0.0667,0.0667,2023,Q1
2125,Non Strata,2200,-0.0176,0.059000000000000004,0.1316,-0.0652,2023,Q4
2534,Non Strata,1566,-0.0623,0.059000000000000004,0.15789999999999998,0.1,2023,Q4
2174,Strata,665,0.0556,0.058899999999999994,14.0,-0.3182,2023,Q1
2200,Non Strata,1350,0.1441,0.0588,0.5526,0.2041,2023,Q2
2546,Total,900,0.125,0.0588,0.19440000000000002,-0.3582,2022,Q4
2315,Strata,720,0.0588,0.0588,-0.2564,-0.4727,2023,Q1
2777,Total,900,0.0526,0.0588,0.10289999999999999,0.056299999999999996,2023,Q3
2135,Strata,720,0.0141,0.0588,0.4878,0.0339,2023,Q3
2015,Total,900,-0.016399999999999998,0.0588,0.0154,-0.2584,2023,Q1
2165,Total,900,-0.0323,0.0588,0.23260000000000003,0.486,2023,Q3
2680,Non Strata,551,0.1589,0.0587,-0.014499999999999999,-0.06849999999999999,2022,Q2
2122,Non Strata,2490,-0.006,0.0587,0.24559999999999998,0.7317,2023,Q4
2304,Total,785,-0.0126,0.0587,-0.013300000000000001,0.0137,2023,Q4
2307,Non Strata,704,0.0353,0.058600000000000006,0.2727,0.07690000000000001,2023,Q3
2251,Non Strata,1265,-0.0489,0.058600000000000006,-0.0106,0.0333,2023,Q3
2641,Total,452,0.0391,0.058499999999999996,0.0,-0.23079999999999998,2023,Q3
2166,Total,905,0.011200000000000002,0.058499999999999996,0.66,0.1773,2023,Q2
2168,Non Strata,860,0.0058,0.058499999999999996,-0.022000000000000002,0.3906,2023,Q4
2750,Total,815,0.0795,0.0584,-0.0992,0.1407,2023,Q4
2713,Total,299,-0.0173,0.0584,0.35710000000000003,-0.1364,2023,Q2
2713,Non Strata,299,-0.0538,0.0584,0.46149999999999997,-0.1364,2023,Q2
2305,Total,1006,-0.0855,0.0584,-0.1818,0.18420000000000003,2024,Q1
2205,Total,780,0.059800000000000006,0.0583,0.051500000000000004,0.07519999999999999,2023,Q3
2251,Total,1270,0.0453,0.0583,0.042,0.1698,2024,Q1
2534,Total,1565,-0.027999999999999997,0.0583,0.15,0.15,2023,Q4
2640,Non Strata,600,-0.0083,0.0582,-0.1448,-0.0949,2023,Q3
2537,Non Strata,910,0.0706,0.0581,-0.1429,-0.46149999999999997,2023,Q1
2049,Non Strata,1958,-0.0212,0.0581,-0.04,0.1429,2024,Q1
2322,Non Strata,730,-0.0195,0.057999999999999996,0.2639,-0.1495,2023,Q4
2225,Non Strata,1751,-0.0484,0.057999999999999996,0.0,1.0,2023,Q3
2732,Non Strata,365,-0.1054,0.057999999999999996,0.5556,0.16670000000000001,2022,Q2
2450,Non Strata,850,0.11779999999999999,0.0579,0.06559999999999999,-0.0076,2023,Q4
2089,Strata,1233,0.06709999999999999,0.0579,0.35850000000000004,0.22030000000000002,2023,Q2
2830,Total,521,0.0019,0.0579,0.06709999999999999,-0.1359,2023,Q3
2070,Strata,1206,-0.0074,0.0579,-0.2727,-0.6364,2022,Q2
2160,Non Strata,1005,-0.0697,0.0579,-0.1714,-0.1594,2022,Q3
2089,Non Strata,3274,0.0393,0.057800000000000004,0.5,-0.07690000000000001,2022,Q2
2151,Non Strata,1620,-0.1,0.057800000000000004,-0.3784,-0.3611,2022,Q3
2519,Strata,696,-0.1466,0.057800000000000004,-0.2,0.0,2023,Q4
2130,Strata,963,0.0784,0.057699999999999994,-0.34369999999999995,0.4,2024,Q1
2292,Strata,751,0.0729,0.057699999999999994,0.3333,3.0,2024,Q1
2745,Non Strata,1063,-0.0042,0.057699999999999994,-0.18600000000000003,-0.1765,2023,Q4
2527,Strata,698,0.039900000000000005,0.0576,0.4167,0.8889,2023,Q3
2205,Strata,735,0.0345,0.0576,-0.1458,-0.41009999999999996,2022,Q1
2762,Non Strata,1269,0.08460000000000001,0.0575,0.9565,0.6981,2023,Q2
2750,Strata,571,0.0574,0.0574,-0.2126,-0.4318,2022,Q4
2262,Total,700,0.0,0.0574,0.131,0.092,2024,Q1
2262,Non Strata,700,0.0,0.0574,0.1325,0.0805,2024,Q1
2107,Non Strata,2773,-0.0313,0.0574,-0.2581,0.15,2024,Q1
2287,Non Strata,793,0.029900000000000003,0.057300000000000004,0.04650000000000001,0.0227,2023,Q3
2539,Non Strata,973,0.023700000000000002,0.0571,0.17809999999999998,0.2464,2023,Q4
2869,Total,185,-0.3729,0.0571,1.0,0.5556,2022,Q3
2869,Non Strata,185,-0.3729,0.0571,1.0,0.5556,2022,Q3
2560,Non Strata,835,0.057,0.057,-0.2527,0.1209,2023,Q4
2228,Strata,835,0.0325,0.057,0.0,-0.3898,2022,Q3
2103,Non Strata,2273,0.01,0.057,0.1304,0.36840000000000006,2023,Q3
2515,Total,1715,-0.02,0.057,0.3448,-0.025,2023,Q3
2119,Non Strata,2558,0.16260000000000002,0.056900000000000006,-0.04,0.0435,2023,Q1
2720,Total,465,0.0629,0.056799999999999996,-0.0385,-0.0741,2023,Q2
2505,Total,1025,0.19190000000000002,0.0567,0.5832999999999999,0.0,2022,Q4
2035,Total,1585,0.18280000000000002,0.0567,-0.0635,0.08259999999999999,2023,Q3
2137,Strata,1400,0.1966,0.056600000000000004,0.0167,-0.1408,2023,Q2
2233,Non Strata,1400,0.11109999999999999,0.056600000000000004,-0.0779,0.3148,2023,Q3
2573,Total,840,0.0533,0.056600000000000004,-0.15789999999999998,-0.3469,2022,Q3
2763,Non Strata,1195,0.0174,0.056600000000000004,0.09210000000000002,-0.046,2024,Q1
2428,Strata,560,-0.0508,0.056600000000000004,0.0,-0.21539999999999998,2022,Q4
2165,Total,888,-0.0139,0.0565,-0.2547,0.0435,2023,Q4
2250,Strata,608,-0.0202,0.0565,-0.155,-0.2733,2022,Q3
2525,Total,1030,0.1573,0.0564,0.1429,-0.1724,2023,Q2
2469,Total,412,-0.147,0.0564,0.3077,-0.32,2022,Q4
2469,Non Strata,412,-0.147,0.0564,0.3077,-0.32,2022,Q4
2551,Total,750,0.0169,0.056299999999999996,-0.0625,-0.1176,2023,Q1
2551,Non Strata,750,-0.1304,0.056299999999999996,0.07139999999999999,0.07139999999999999,2023,Q1
2750,Strata,550,0.0848,0.0562,0.02,-0.1356,2023,Q2
2101,Total,1690,-0.214,0.0562,-0.5225,-0.209,2022,Q1
2146,Non Strata,1154,-0.0385,0.056100000000000004,-0.1837,-0.3333,2022,Q2
2125,Non Strata,2660,0.1928,0.055999999999999994,-0.19149999999999998,-0.05,2024,Q1
2564,Total,773,0.0729,0.055999999999999994,0.027000000000000003,0.35710000000000003,2022,Q3
2220,Strata,750,0.048600000000000004,0.055999999999999994,-0.10890000000000001,0.09759999999999999,2024,Q1
2550,Total,660,-0.0833,0.055999999999999994,0.028999999999999998,-0.297,2022,Q3
2020,Strata,890,0.0183,0.0558,0.0556,0.22579999999999997,2023,Q2
2137,Non Strata,3014,0.0393,0.0557,-0.5472,0.2,2024,Q1
2162,Total,1005,-0.0864,0.0557,0.0909,-0.17809999999999998,2022,Q2
2077,Total,780,0.0812,0.0556,0.2866,0.049800000000000004,2023,Q2
2835,Total,190,0.0556,0.0556,-0.45159999999999995,-0.6047,2022,Q3
2835,Non Strata,190,0.0556,0.0556,-0.45159999999999995,-0.6047,2022,Q3
2486,Total,884,0.021400000000000002,0.0556,-0.1288,0.3922,2024,Q1
2150,Total,626,0.0097,0.0556,-0.0348,0.0659,2024,Q1
2043,Strata,950,0.0069,0.0556,0.0455,-0.4889,2023,Q1
2575,Non Strata,950,0.0053,0.0556,-0.0735,-0.3,2022,Q3
2795,Strata,380,-0.0007000000000000001,0.0556,-0.2692,-0.2963,2022,Q2
2648,Total,285,-0.0404,0.0556,0.44439999999999996,0.0833,2023,Q2
2648,Non Strata,285,-0.0404,0.0556,0.44439999999999996,0.0833,2023,Q2
2354,Total,380,-0.12140000000000001,0.0556,0.375,0.5714,2022,Q2
2354,Non Strata,380,-0.12140000000000001,0.0556,0.375,0.5714,2022,Q2
2829,Total,190,-0.4154,0.0556,-0.1429,1.4,2024,Q1
2829,Non Strata,190,-0.4154,0.0556,-0.1429,1.4,2024,Q1
2747,Total,833,-0.003,0.0555,-0.0235,0.1183,2024,Q1
2300,Total,908,0.0028000000000000004,0.0554,0.15289999999999998,-0.4061,2022,Q2
2486,Total,810,-0.0471,0.0554,0.0816,-0.17190000000000003,2022,Q3
2731,Total,553,-0.0745,0.0554,0.1351,0.16670000000000001,2022,Q3
2046,Strata,1087,0.0528,0.0553,-0.2407,-0.3492,2023,Q1
2508,Non Strata,1340,0.0699,0.055099999999999996,0.3889,-0.24239999999999998,2022,Q2
2018,Strata,844,0.055,0.055,0.0154,-0.1852,2022,Q2
2144,Total,647,0.0089,0.055,0.3361,0.6224000000000001,2023,Q3
2284,Non Strata,816,-0.041100000000000005,0.054900000000000004,0.047599999999999996,-0.3333,2022,Q4
2174,Total,1010,-0.1789,0.0548,0.2632,0.2,2024,Q1
2644,Total,338,0.1558,0.0547,0.5714,-0.0833,2022,Q4
2644,Non Strata,338,0.1558,0.0547,0.5714,-0.0833,2022,Q4
2319,Total,762,0.077,0.0547,0.09380000000000001,-0.0278,2023,Q4
2319,Non Strata,762,0.077,0.0547,0.09380000000000001,-0.0278,2023,Q4
2261,Strata,608,0.0385,0.0547,0.3043,-0.2683,2022,Q3
2167,Total,810,0.0031,0.0547,-0.11900000000000001,0.7619,2022,Q1
2119,Total,2025,-0.1056,0.0547,-0.6065999999999999,-0.5102,2022,Q1
2484,Total,918,0.1632,0.0546,-0.125,0.5,2023,Q4
2194,Total,648,-0.057800000000000004,0.0546,-0.2273,0.4783,2024,Q1
2049,Strata,763,-0.1423,0.0546,-0.2143,-0.3125,2022,Q1
2046,Non Strata,3028,0.1734,0.0545,0.0667,0.3333,2023,Q3
2489,Total,1160,0.1629,0.0545,-0.1389,0.1481,2023,Q4
2720,Total,464,-0.0022,0.0545,0.0,-0.1935,2023,Q3
2619,Non Strata,1260,0.0611,0.054400000000000004,0.3636,0.15380000000000002,2022,Q4
2070,Non Strata,3975,0.051399999999999994,0.054400000000000004,-0.375,-0.3478,2023,Q1
2138,Strata,970,0.08199999999999999,0.054299999999999994,0.0732,0.20550000000000002,2024,Q1
